"SECTOR","SHELF","REEF_NAME","REEF_ID","SITE_NO","LATITUDE","LONGITUDE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"WH","M","20104S","20104S","1","-20.029433","149.6951","1","199293","1993-02-11","Other","20.75"
"WH","M","20104S","20104S","1","-20.029433","149.6951","1","199293","1993-02-11","Soft Coral","1.87"
"WH","M","20104S","20104S","2","-20.03345","149.694767","1","199293","1993-02-11","Algae","74.31"
"WH","M","20104S","20104S","2","-20.03345","149.694767","1","199293","1993-02-11","Hard Coral","13.77"
"WH","M","20104S","20104S","2","-20.03345","149.694767","1","199293","1993-02-11","Other","10.43"
"WH","M","20104S","20104S","2","-20.03345","149.694767","1","199293","1993-02-11","Soft Coral","1.49"
"WH","M","20104S","20104S","3","-20.0376","149.69205","1","199293","1993-02-11","Algae","77.98"
"WH","M","20104S","20104S","3","-20.0376","149.69205","1","199293","1993-02-11","Hard Coral","11.92"
"WH","M","20104S","20104S","3","-20.0376","149.69205","1","199293","1993-02-11","Other","9.21"
"WH","M","20104S","20104S","3","-20.0376","149.69205","1","199293","1993-02-11","Soft Coral","0.9"
"WH","M","20104S","20104S","1","-20.029433","149.6951","2","199394","1994-04-11","Algae","76.76"
"WH","M","20104S","20104S","1","-20.029433","149.6951","2","199394","1994-04-11","Hard Coral","14.4"
"WH","M","20104S","20104S","1","-20.029433","149.6951","2","199394","1994-04-11","Other","7.42"
"WH","M","20104S","20104S","1","-20.029433","149.6951","2","199394","1994-04-11","Soft Coral","1.42"
"WH","M","20104S","20104S","2","-20.03345","149.694767","2","199394","1994-04-11","Algae","73.65"
"WH","M","20104S","20104S","2","-20.03345","149.694767","2","199394","1994-04-11","Hard Coral","14.25"
"WH","M","20104S","20104S","2","-20.03345","149.694767","2","199394","1994-04-11","Other","7.69"
"WH","M","20104S","20104S","2","-20.03345","149.694767","2","199394","1994-04-11","Soft Coral","4.42"
"WH","M","20104S","20104S","3","-20.0376","149.69205","2","199394","1994-04-11","Algae","81.5"
"WH","M","20104S","20104S","3","-20.0376","149.69205","2","199394","1994-04-11","Hard Coral","12.4"
"WH","M","20104S","20104S","3","-20.0376","149.69205","2","199394","1994-04-11","Other","5.45"
"WH","M","20104S","20104S","3","-20.0376","149.69205","2","199394","1994-04-11","Soft Coral","0.65"
"WH","M","20104S","20104S","1","-20.029433","149.6951","3","199495","1995-02-10","Algae","69.54"
"WH","M","20104S","20104S","1","-20.029433","149.6951","3","199495","1995-02-10","Hard Coral","20.28"
"WH","M","20104S","20104S","1","-20.029433","149.6951","3","199495","1995-02-10","Other","8.99"
"WH","M","20104S","20104S","1","-20.029433","149.6951","3","199495","1995-02-10","Soft Coral","1.18"
"WH","M","20104S","20104S","2","-20.03345","149.694767","3","199495","1995-02-10","Algae","75.82"
"WH","M","20104S","20104S","2","-20.03345","149.694767","3","199495","1995-02-10","Hard Coral","15.05"
"WH","M","20104S","20104S","2","-20.03345","149.694767","3","199495","1995-02-10","Other","6.33"
"WH","M","20104S","20104S","2","-20.03345","149.694767","3","199495","1995-02-10","Soft Coral","2.8"
"WH","M","20104S","20104S","3","-20.0376","149.69205","3","199495","1995-02-17","Algae","76.99"
"WH","M","20104S","20104S","3","-20.0376","149.69205","3","199495","1995-02-17","Hard Coral","14.04"
"WH","M","20104S","20104S","3","-20.0376","149.69205","3","199495","1995-02-17","Other","6.57"
"WH","M","20104S","20104S","3","-20.0376","149.69205","3","199495","1995-02-17","Soft Coral","2.4"
"WH","M","20104S","20104S","1","-20.029433","149.6951","4","199596","1996-02-26","Algae","58.39"
"WH","M","20104S","20104S","1","-20.029433","149.6951","4","199596","1996-02-26","Hard Coral","26"
"WH","M","20104S","20104S","1","-20.029433","149.6951","4","199596","1996-02-26","Other","14.3"
"WH","M","20104S","20104S","1","-20.029433","149.6951","4","199596","1996-02-26","Soft Coral","1.31"
"WH","M","20104S","20104S","2","-20.03345","149.694767","4","199596","1996-02-26","Algae","61.08"
"WH","M","20104S","20104S","2","-20.03345","149.694767","4","199596","1996-02-26","Hard Coral","24.21"
"WH","M","20104S","20104S","2","-20.03345","149.694767","4","199596","1996-02-26","Other","12"
"WH","M","20104S","20104S","2","-20.03345","149.694767","4","199596","1996-02-26","Soft Coral","2.72"
"WH","M","20104S","20104S","3","-20.0376","149.69205","4","199596","1996-02-26","Algae","64.9"
"WH","M","20104S","20104S","3","-20.0376","149.69205","4","199596","1996-02-26","Hard Coral","23.01"
"WH","M","20104S","20104S","3","-20.0376","149.69205","4","199596","1996-02-26","Other","8.98"
"WH","M","20104S","20104S","3","-20.0376","149.69205","4","199596","1996-02-26","Soft Coral","3.12"
"WH","M","20104S","20104S","1","-20.029433","149.6951","5","199697","1997-05-25","Algae","61.24"
"WH","M","20104S","20104S","1","-20.029433","149.6951","5","199697","1997-05-25","Hard Coral","28.64"
"WH","M","20104S","20104S","1","-20.029433","149.6951","5","199697","1997-05-25","Other","8.19"
"WH","M","20104S","20104S","1","-20.029433","149.6951","5","199697","1997-05-25","Soft Coral","1.93"
"WH","M","20104S","20104S","2","-20.03345","149.694767","5","199697","1997-05-25","Algae","81.3"
"WH","M","20104S","20104S","2","-20.03345","149.694767","5","199697","1997-05-25","Hard Coral","11.5"
"WH","M","20104S","20104S","2","-20.03345","149.694767","5","199697","1997-05-25","Other","6.4"
"WH","M","20104S","20104S","2","-20.03345","149.694767","5","199697","1997-05-25","Soft Coral","0.8"
"WH","M","20104S","20104S","3","-20.0376","149.69205","5","199697","1997-05-25","Algae","78.88"
"WH","M","20104S","20104S","3","-20.0376","149.69205","5","199697","1997-05-25","Hard Coral","14.76"
"WH","M","20104S","20104S","3","-20.0376","149.69205","5","199697","1997-05-25","Other","5.75"
"WH","M","20104S","20104S","3","-20.0376","149.69205","5","199697","1997-05-25","Soft Coral","0.61"
"WH","M","20104S","20104S","1","-20.029433","149.6951","6","199798","1998-03-06","Algae","52.64"
"WH","M","20104S","20104S","1","-20.029433","149.6951","6","199798","1998-03-06","Hard Coral","30.65"
"WH","M","20104S","20104S","1","-20.029433","149.6951","6","199798","1998-03-06","Other","14.96"
"WH","M","20104S","20104S","1","-20.029433","149.6951","6","199798","1998-03-06","Soft Coral","1.75"
"WH","M","20104S","20104S","2","-20.03345","149.694767","6","199798","1998-03-06","Algae","71.65"
"WH","M","20104S","20104S","2","-20.03345","149.694767","6","199798","1998-03-06","Hard Coral","17.91"
"WH","M","20104S","20104S","2","-20.03345","149.694767","6","199798","1998-03-06","Other","9.54"
"WH","M","20104S","20104S","2","-20.03345","149.694767","6","199798","1998-03-06","Soft Coral","0.9"
"WH","M","20104S","20104S","3","-20.0376","149.69205","6","199798","1998-03-06","Algae","74.08"
"WH","M","20104S","20104S","3","-20.0376","149.69205","6","199798","1998-03-06","Hard Coral","17.44"
"WH","M","20104S","20104S","3","-20.0376","149.69205","6","199798","1998-03-06","Other","7.35"
"WH","M","20104S","20104S","3","-20.0376","149.69205","6","199798","1998-03-06","Soft Coral","1.12"
"WH","M","20104S","20104S","1","-20.029433","149.6951","7","199899","1999-03-03","Algae","55.85"
"WH","M","20104S","20104S","1","-20.029433","149.6951","7","199899","1999-03-03","Hard Coral","33.81"
"WH","M","20104S","20104S","1","-20.029433","149.6951","7","199899","1999-03-03","Other","8.37"
"WH","M","20104S","20104S","1","-20.029433","149.6951","7","199899","1999-03-03","Soft Coral","1.97"
"WH","M","20104S","20104S","2","-20.03345","149.694767","7","199899","1999-03-03","Algae","72.16"
"WH","M","20104S","20104S","2","-20.03345","149.694767","7","199899","1999-03-03","Hard Coral","19.85"
"WH","M","20104S","20104S","2","-20.03345","149.694767","7","199899","1999-03-03","Other","7.18"
"WH","M","20104S","20104S","2","-20.03345","149.694767","7","199899","1999-03-03","Soft Coral","0.81"
"WH","M","20104S","20104S","3","-20.0376","149.69205","7","199899","1999-03-03","Algae","74.53"
"WH","M","20104S","20104S","3","-20.0376","149.69205","7","199899","1999-03-03","Hard Coral","18.87"
"WH","M","20104S","20104S","3","-20.0376","149.69205","7","199899","1999-03-03","Other","4.74"
"WH","M","20104S","20104S","3","-20.0376","149.69205","7","199899","1999-03-03","Soft Coral","1.86"
"WH","M","20104S","20104S","1","-20.029433","149.6951","8","199900","2000-03-18","Algae","56.44"
"WH","M","20104S","20104S","1","-20.029433","149.6951","8","199900","2000-03-18","Hard Coral","31.44"
"WH","M","20104S","20104S","1","-20.029433","149.6951","8","199900","2000-03-18","Other","8.8"
"WH","M","20104S","20104S","1","-20.029433","149.6951","8","199900","2000-03-18","Soft Coral","3.32"
"WH","M","20104S","20104S","2","-20.03345","149.694767","8","199900","2000-03-18","Algae","78.16"
"WH","M","20104S","20104S","2","-20.03345","149.694767","8","199900","2000-03-18","Hard Coral","17.04"
"WH","M","20104S","20104S","2","-20.03345","149.694767","8","199900","2000-03-18","Other","3.8"
"WH","M","20104S","20104S","2","-20.03345","149.694767","8","199900","2000-03-18","Soft Coral","1"
"WH","M","20104S","20104S","3","-20.0376","149.69205","8","199900","2000-03-19","Algae","69.56"
"WH","M","20104S","20104S","3","-20.0376","149.69205","8","199900","2000-03-19","Hard Coral","23.16"
"WH","M","20104S","20104S","3","-20.0376","149.69205","8","199900","2000-03-19","Other","4.82"
"WH","M","20104S","20104S","3","-20.0376","149.69205","8","199900","2000-03-19","Soft Coral","2.46"
"WH","M","20104S","20104S","1","-20.029433","149.6951","9","200001","2001-03-27","Algae","51.49"
"WH","M","20104S","20104S","1","-20.029433","149.6951","9","200001","2001-03-27","Hard Coral","39.77"
"WH","M","20104S","20104S","1","-20.029433","149.6951","9","200001","2001-03-27","Other","6.49"
"WH","M","20104S","20104S","1","-20.029433","149.6951","9","200001","2001-03-27","Soft Coral","2.24"
"WH","M","20104S","20104S","2","-20.03345","149.694767","9","200001","2001-03-27","Algae","65.16"
"WH","M","20104S","20104S","2","-20.03345","149.694767","9","200001","2001-03-27","Hard Coral","28.81"
"WH","M","20104S","20104S","2","-20.03345","149.694767","9","200001","2001-03-27","Other","4.42"
"WH","M","20104S","20104S","2","-20.03345","149.694767","9","200001","2001-03-27","Soft Coral","1.62"
"WH","M","20104S","20104S","3","-20.0376","149.69205","9","200001","2001-03-27","Algae","62.37"
"WH","M","20104S","20104S","3","-20.0376","149.69205","9","200001","2001-03-27","Hard Coral","32.71"
"WH","M","20104S","20104S","3","-20.0376","149.69205","9","200001","2001-03-27","Other","3.72"
"WH","M","20104S","20104S","3","-20.0376","149.69205","9","200001","2001-03-27","Soft Coral","1.21"
"WH","M","20104S","20104S","1","-20.029433","149.6951","10","200102","2001-11-08","Algae","49.94"
"WH","M","20104S","20104S","1","-20.029433","149.6951","10","200102","2001-11-08","Hard Coral","41.46"
"WH","M","20104S","20104S","1","-20.029433","149.6951","10","200102","2001-11-08","Other","6.73"
"WH","M","20104S","20104S","1","-20.029433","149.6951","10","200102","2001-11-08","Soft Coral","1.87"
"WH","M","20104S","20104S","2","-20.03345","149.694767","10","200102","2001-11-08","Algae","56.72"
"WH","M","20104S","20104S","2","-20.03345","149.694767","10","200102","2001-11-08","Hard Coral","35.81"
"WH","M","20104S","20104S","2","-20.03345","149.694767","10","200102","2001-11-08","Other","4.86"
"WH","M","20104S","20104S","2","-20.03345","149.694767","10","200102","2001-11-08","Soft Coral","2.62"
"WH","M","20104S","20104S","3","-20.0376","149.69205","10","200102","2001-11-08","Algae","58.89"
"WH","M","20104S","20104S","3","-20.0376","149.69205","10","200102","2001-11-08","Hard Coral","33.23"
"WH","M","20104S","20104S","3","-20.0376","149.69205","10","200102","2001-11-08","Other","5.46"
"WH","M","20104S","20104S","3","-20.0376","149.69205","10","200102","2001-11-08","Soft Coral","2.41"
"WH","M","20104S","20104S","1","-20.029433","149.6951","11","200203","2002-11-30","Algae","54.73"
"WH","M","20104S","20104S","1","-20.029433","149.6951","11","200203","2002-11-30","Hard Coral","38.62"
"WH","M","20104S","20104S","1","-20.029433","149.6951","11","200203","2002-11-30","Other","4.94"
"WH","M","20104S","20104S","1","-20.029433","149.6951","11","200203","2002-11-30","Soft Coral","1.71"
"WH","M","20104S","20104S","2","-20.03345","149.694767","11","200203","2002-11-30","Algae","66.3"
"WH","M","20104S","20104S","2","-20.03345","149.694767","11","200203","2002-11-30","Hard Coral","28.6"
"WH","M","20104S","20104S","2","-20.03345","149.694767","11","200203","2002-11-30","Other","3.5"
"WH","M","20104S","20104S","2","-20.03345","149.694767","11","200203","2002-11-30","Soft Coral","1.6"
"WH","M","20104S","20104S","3","-20.0376","149.69205","11","200203","2002-11-30","Algae","58.34"
"WH","M","20104S","20104S","3","-20.0376","149.69205","11","200203","2002-11-30","Hard Coral","37.37"
"WH","M","20104S","20104S","3","-20.0376","149.69205","11","200203","2002-11-30","Other","2.77"
"WH","M","20104S","20104S","3","-20.0376","149.69205","11","200203","2002-11-30","Soft Coral","1.52"
"WH","M","20104S","20104S","1","-20.029433","149.6951","12","200304","2004-02-18","Algae","48.59"
"WH","M","20104S","20104S","1","-20.029433","149.6951","12","200304","2004-02-18","Hard Coral","43.86"
"WH","M","20104S","20104S","1","-20.029433","149.6951","12","200304","2004-02-18","Other","6.74"
"WH","M","20104S","20104S","1","-20.029433","149.6951","12","200304","2004-02-18","Soft Coral","0.8"
"WH","M","20104S","20104S","2","-20.03345","149.694767","12","200304","2004-02-18","Algae","57.67"
"WH","M","20104S","20104S","2","-20.03345","149.694767","12","200304","2004-02-18","Hard Coral","38.47"
"WH","M","20104S","20104S","2","-20.03345","149.694767","12","200304","2004-02-18","Other","2.73"
"WH","M","20104S","20104S","2","-20.03345","149.694767","12","200304","2004-02-18","Soft Coral","1.13"
"WH","M","20104S","20104S","3","-20.0376","149.69205","12","200304","2004-02-18","Algae","56.18"
"WH","M","20104S","20104S","3","-20.0376","149.69205","12","200304","2004-02-18","Hard Coral","40.28"
"WH","M","20104S","20104S","3","-20.0376","149.69205","12","200304","2004-02-18","Other","2.51"
"WH","M","20104S","20104S","3","-20.0376","149.69205","12","200304","2004-02-18","Soft Coral","1.04"
"WH","M","20104S","20104S","1","-20.029433","149.6951","13","200405","2005-03-23","Algae","46.98"
"WH","M","20104S","20104S","1","-20.029433","149.6951","13","200405","2005-03-23","Hard Coral","45.72"
"WH","M","20104S","20104S","1","-20.029433","149.6951","13","200405","2005-03-23","Other","5.79"
"WH","M","20104S","20104S","1","-20.029433","149.6951","13","200405","2005-03-23","Soft Coral","1.51"
"WH","M","20104S","20104S","2","-20.03345","149.694767","13","200405","2005-03-23","Algae","48.36"
"WH","M","20104S","20104S","2","-20.03345","149.694767","13","200405","2005-03-23","Hard Coral","46.44"
"WH","M","20104S","20104S","2","-20.03345","149.694767","13","200405","2005-03-23","Other","2.7"
"WH","M","20104S","20104S","2","-20.03345","149.694767","13","200405","2005-03-23","Soft Coral","2.5"
"WH","M","20104S","20104S","3","-20.0376","149.69205","13","200405","2005-03-23","Algae","41.37"
"WH","M","20104S","20104S","3","-20.0376","149.69205","13","200405","2005-03-23","Hard Coral","52.78"
"WH","M","20104S","20104S","3","-20.0376","149.69205","13","200405","2005-03-23","Other","3.43"
"WH","M","20104S","20104S","3","-20.0376","149.69205","13","200405","2005-03-23","Soft Coral","2.42"
"WH","M","20104S","20104S","1","-20.029433","149.6951","15","200607","2007-03-25","Algae","47.39"
"WH","M","20104S","20104S","1","-20.029433","149.6951","15","200607","2007-03-25","Hard Coral","45.59"
"WH","M","20104S","20104S","1","-20.029433","149.6951","15","200607","2007-03-25","Other","5.2"
"WH","M","20104S","20104S","1","-20.029433","149.6951","15","200607","2007-03-25","Soft Coral","1.82"
"WH","M","20104S","20104S","2","-20.03345","149.694767","15","200607","2007-03-25","Algae","45.3"
"WH","M","20104S","20104S","2","-20.03345","149.694767","15","200607","2007-03-25","Hard Coral","49.2"
"WH","M","20104S","20104S","2","-20.03345","149.694767","15","200607","2007-03-25","Other","4.1"
"WH","M","20104S","20104S","2","-20.03345","149.694767","15","200607","2007-03-25","Soft Coral","1.4"
"WH","M","20104S","20104S","3","-20.0376","149.69205","15","200607","2007-03-25","Algae","45.7"
"WH","M","20104S","20104S","3","-20.0376","149.69205","15","200607","2007-03-25","Hard Coral","50.8"
"WH","M","20104S","20104S","3","-20.0376","149.69205","15","200607","2007-03-25","Other","2.2"
"WH","M","20104S","20104S","3","-20.0376","149.69205","15","200607","2007-03-25","Soft Coral","1.3"
"WH","M","20104S","20104S","1","-20.029433","149.6951","17","200809","2009-04-03","Algae","54.7"
"WH","M","20104S","20104S","1","-20.029433","149.6951","17","200809","2009-04-03","Hard Coral","38.4"
"WH","M","20104S","20104S","1","-20.029433","149.6951","17","200809","2009-04-03","Other","6.3"
"WH","M","20104S","20104S","1","-20.029433","149.6951","17","200809","2009-04-03","Soft Coral","0.6"
"WH","M","20104S","20104S","2","-20.03345","149.694767","17","200809","2009-04-03","Algae","65.47"
"WH","M","20104S","20104S","2","-20.03345","149.694767","17","200809","2009-04-03","Hard Coral","29.63"
"WH","M","20104S","20104S","2","-20.03345","149.694767","17","200809","2009-04-03","Other","4.2"
"WH","M","20104S","20104S","2","-20.03345","149.694767","17","200809","2009-04-03","Soft Coral","0.7"
"WH","M","20104S","20104S","3","-20.0376","149.69205","17","200809","2009-04-03","Algae","70.4"
"WH","M","20104S","20104S","3","-20.0376","149.69205","17","200809","2009-04-03","Hard Coral","25.6"
"WH","M","20104S","20104S","3","-20.0376","149.69205","17","200809","2009-04-03","Other","2.9"
"WH","M","20104S","20104S","3","-20.0376","149.69205","17","200809","2009-04-03","Soft Coral","1.1"
"WH","M","20104S","20104S","1","-20.029433","149.6951","19","201011","2011-03-15","Algae","49.3"
"WH","M","20104S","20104S","1","-20.029433","149.6951","19","201011","2011-03-15","Hard Coral","38.7"
"WH","M","20104S","20104S","1","-20.029433","149.6951","19","201011","2011-03-15","Other","11.1"
"WH","M","20104S","20104S","1","-20.029433","149.6951","19","201011","2011-03-15","Soft Coral","0.9"
"WH","M","20104S","20104S","2","-20.03345","149.694767","19","201011","2011-03-15","Algae","64.5"
"WH","M","20104S","20104S","2","-20.03345","149.694767","19","201011","2011-03-15","Hard Coral","26.8"
"WH","M","20104S","20104S","2","-20.03345","149.694767","19","201011","2011-03-15","Other","6.8"
"WH","M","20104S","20104S","2","-20.03345","149.694767","19","201011","2011-03-15","Soft Coral","1.9"
"WH","M","20104S","20104S","3","-20.0376","149.69205","19","201011","2011-03-15","Algae","71.4"
"WH","M","20104S","20104S","3","-20.0376","149.69205","19","201011","2011-03-15","Hard Coral","22.7"
"WH","M","20104S","20104S","3","-20.0376","149.69205","19","201011","2011-03-15","Other","4.9"
"WH","M","20104S","20104S","3","-20.0376","149.69205","19","201011","2011-03-15","Soft Coral","1"
"WH","M","20104S","20104S","1","-20.029433","149.6951","21","201213","2013-04-19","Algae","45.1"
"WH","M","20104S","20104S","1","-20.029433","149.6951","21","201213","2013-04-19","Hard Coral","43.9"
"WH","M","20104S","20104S","1","-20.029433","149.6951","21","201213","2013-04-19","Other","9.9"
"WH","M","20104S","20104S","1","-20.029433","149.6951","21","201213","2013-04-19","Soft Coral","1.1"
"WH","M","20104S","20104S","2","-20.03345","149.694767","21","201213","2013-04-19","Algae","54.2"
"WH","M","20104S","20104S","2","-20.03345","149.694767","21","201213","2013-04-19","Hard Coral","38"
"WH","M","20104S","20104S","2","-20.03345","149.694767","21","201213","2013-04-19","Other","5.4"
"WH","M","20104S","20104S","2","-20.03345","149.694767","21","201213","2013-04-19","Soft Coral","2.4"
"WH","M","20104S","20104S","3","-20.0376","149.69205","21","201213","2013-04-19","Algae","61.3"
"WH","M","20104S","20104S","3","-20.0376","149.69205","21","201213","2013-04-19","Hard Coral","32.5"
"WH","M","20104S","20104S","3","-20.0376","149.69205","21","201213","2013-04-19","Other","4.2"
"WH","M","20104S","20104S","3","-20.0376","149.69205","21","201213","2013-04-19","Soft Coral","2"
"WH","M","20104S","20104S","1","-20.029433","149.6951","23","201415","2015-01-13","Algae","37.14"
"WH","M","20104S","20104S","1","-20.029433","149.6951","23","201415","2015-01-13","Hard Coral","51.75"
"WH","M","20104S","20104S","1","-20.029433","149.6951","23","201415","2015-01-13","Other","9.91"
"WH","M","20104S","20104S","1","-20.029433","149.6951","23","201415","2015-01-13","Soft Coral","1.2"
"WH","M","20104S","20104S","2","-20.03345","149.694767","23","201415","2015-01-14","Algae","45.13"
"WH","M","20104S","20104S","2","-20.03345","149.694767","23","201415","2015-01-14","Hard Coral","48"
"WH","M","20104S","20104S","2","-20.03345","149.694767","23","201415","2015-01-14","Other","4.75"
"WH","M","20104S","20104S","2","-20.03345","149.694767","23","201415","2015-01-14","Soft Coral","2.13"
"WH","M","20104S","20104S","3","-20.0376","149.69205","23","201415","2015-01-14","Algae","44"
"WH","M","20104S","20104S","3","-20.0376","149.69205","23","201415","2015-01-14","Hard Coral","48"
"WH","M","20104S","20104S","3","-20.0376","149.69205","23","201415","2015-01-14","Other","5.7"
"WH","M","20104S","20104S","3","-20.0376","149.69205","23","201415","2015-01-14","Soft Coral","2.3"
"WH","M","20104S","20104S","1","-20.029433","149.6951","25","201617","2017-02-18","Algae","36.33"
"WH","M","20104S","20104S","1","-20.029433","149.6951","25","201617","2017-02-18","Hard Coral","47.74"
"WH","M","20104S","20104S","1","-20.029433","149.6951","25","201617","2017-02-18","Other","13.52"
"WH","M","20104S","20104S","1","-20.029433","149.6951","25","201617","2017-02-18","Soft Coral","2.4"
"WH","M","20104S","20104S","2","-20.03345","149.694767","25","201617","2017-02-18","Algae","36.64"
"WH","M","20104S","20104S","2","-20.03345","149.694767","25","201617","2017-02-18","Hard Coral","59.56"
"WH","M","20104S","20104S","2","-20.03345","149.694767","25","201617","2017-02-18","Other","2.2"
"WH","M","20104S","20104S","2","-20.03345","149.694767","25","201617","2017-02-18","Soft Coral","1.5"
"WH","M","20104S","20104S","3","-20.0376","149.69205","25","201617","2017-02-18","Algae","31.63"
"WH","M","20104S","20104S","3","-20.0376","149.69205","25","201617","2017-02-18","Hard Coral","63.07"
"WH","M","20104S","20104S","3","-20.0376","149.69205","25","201617","2017-02-18","Other","3.1"
"WH","M","20104S","20104S","3","-20.0376","149.69205","25","201617","2017-02-18","Soft Coral","2.2"
"WH","M","20104S","20104S","1","-20.029433","149.6951","29","202021","2021-02-14","Algae","44.41"
"WH","M","20104S","20104S","1","-20.029433","149.6951","29","202021","2021-02-14","Hard Coral","43.09"
"WH","M","20104S","20104S","1","-20.029433","149.6951","29","202021","2021-02-14","Other","12.3"
"WH","M","20104S","20104S","1","-20.029433","149.6951","29","202021","2021-02-14","Soft Coral","0.2"
"WH","M","20104S","20104S","2","-20.03345","149.694767","29","202021","2021-02-14","Algae","46.33"
"WH","M","20104S","20104S","2","-20.03345","149.694767","29","202021","2021-02-14","Hard Coral","47.63"
"WH","M","20104S","20104S","2","-20.03345","149.694767","29","202021","2021-02-14","Other","4.16"
"WH","M","20104S","20104S","2","-20.03345","149.694767","29","202021","2021-02-14","Soft Coral","1.19"
"WH","M","20104S","20104S","3","-20.0376","149.69205","29","202021","2021-02-14","Algae","38.26"
"WH","M","20104S","20104S","3","-20.0376","149.69205","29","202021","2021-02-14","Hard Coral","54.12"
"WH","M","20104S","20104S","3","-20.0376","149.69205","29","202021","2021-02-14","Other","5.04"
"WH","M","20104S","20104S","3","-20.0376","149.69205","29","202021","2021-02-14","Soft Coral","2.58"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","0","199192","1992-06-19","Algae","22.4"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","0","199192","1992-06-19","Hard Coral","50.07"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","0","199192","1992-06-19","Other","11.1"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","0","199192","1992-06-19","Soft Coral","16.43"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","0","199192","1992-06-19","Algae","29.67"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","0","199192","1992-06-19","Hard Coral","38.98"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","0","199192","1992-06-19","Other","18.93"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","0","199192","1992-06-19","Soft Coral","12.41"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","0","199192","1992-06-22","Algae","24.92"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","0","199192","1992-06-22","Hard Coral","25.31"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","0","199192","1992-06-22","Other","18.67"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","0","199192","1992-06-22","Soft Coral","31.09"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","3","199495","1995-02-09","Algae","22.16"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","3","199495","1995-02-09","Hard Coral","49.49"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","3","199495","1995-02-09","Other","12.99"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","3","199495","1995-02-09","Soft Coral","15.36"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","3","199495","1995-02-09","Algae","34.38"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","3","199495","1995-02-09","Hard Coral","39.16"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","3","199495","1995-02-09","Other","13.83"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","3","199495","1995-02-09","Soft Coral","12.63"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","3","199495","1995-02-09","Algae","29.41"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","3","199495","1995-02-09","Hard Coral","25.68"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","3","199495","1995-02-09","Other","13.2"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","3","199495","1995-02-09","Soft Coral","31.71"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","4","199596","1996-02-11","Algae","19.77"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","4","199596","1996-02-11","Hard Coral","53.77"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","4","199596","1996-02-11","Other","11.78"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","4","199596","1996-02-11","Soft Coral","14.69"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","4","199596","1996-02-11","Algae","32.16"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","4","199596","1996-02-11","Hard Coral","38.19"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","4","199596","1996-02-11","Other","18.18"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","4","199596","1996-02-11","Soft Coral","11.47"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","4","199596","1996-02-11","Algae","24.06"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","4","199596","1996-02-11","Hard Coral","27.25"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","4","199596","1996-02-11","Other","15.64"
"WH","O","SLATE REEF","19159S","3","-19.6636","149.92085","4","199596","1996-02-11","Soft Coral","33.05"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","5","199697","1997-04-18","Algae","23.03"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","5","199697","1997-04-18","Hard Coral","52.74"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","5","199697","1997-04-18","Other","15.13"
"WH","O","SLATE REEF","19159S","1","-19.66285","149.915167","5","199697","1997-04-18","Soft Coral","9.1"
"WH","O","SLATE REEF","19159S","2","-19.6641","149.918067","5","199697","1997-04-18","Algae","36.9"
