"lakeid","year4","sampledate","transect","depth","rep","rake_rating","fil_algae_wt","plant_wt_hand","flag"
"WI",1999,"1999-07-12",7,1,2,1,0,3,
"WI",1999,"1999-07-12",7,1,3,1,0,25,
"WI",1999,"1999-07-12",7,1,4,1,0,23,
"WI",1999,"1999-07-12",7,1.5,1,4,0,253,
"WI",1999,"1999-07-12",7,1.5,2,5,0,917,
"WI",1999,"1999-07-12",7,1.5,3,5,0,853,
"WI",1999,"1999-07-12",7,1.5,4,3,0,281,
"WI",1999,"1999-07-12",7,2,1,5,0,807,
"WI",1999,"1999-07-12",7,2,2,5,0,666,
"WI",1999,"1999-07-12",7,2,3,5,0,792,
"WI",1999,"1999-07-12",7,2,4,5,0,446,
"WI",1999,"1999-07-12",7,2.5,1,1,0,1,
"WI",1999,"1999-07-12",7,2.5,2,0,0,0,
"WI",1999,"1999-07-12",7,2.5,3,1,0,1,
"WI",1999,"1999-07-12",7,2.5,4,0,0,0,
"WI",1999,"1999-07-12",7,3,1,0,0,0,
"WI",1999,"1999-07-12",7,3,2,1,0,5,
"WI",1999,"1999-07-12",7,3,3,0,0,0,
"WI",1999,"1999-07-12",7,3,4,0,0,0,
"WI",1999,"1999-07-02",9,1,1,1,0,124,
"WI",1999,"1999-07-02",9,1,2,3,0,142,
"WI",1999,"1999-07-02",9,1,3,1,1,81,
"WI",1999,"1999-07-02",9,1,4,2,0,80,
"WI",1999,"1999-07-02",9,1.5,1,3,0,252,
"WI",1999,"1999-07-02",9,1.5,2,3,0,225,
"WI",1999,"1999-07-02",9,1.5,3,2,0,164,
"WI",1999,"1999-07-02",9,1.5,4,4,0,327,
"WI",1999,"1999-07-02",9,2,1,5,0,778,
"WI",1999,"1999-07-02",9,2,2,5,0,830,
"WI",1999,"1999-07-02",9,2,3,5,0,825,
"WI",1999,"1999-07-02",9,2,4,5,0,955,
"WI",1999,"1999-07-02",9,2.5,1,3,0,653,
"WI",1999,"1999-07-02",9,2.5,2,5,0,940,
"WI",1999,"1999-07-02",9,2.5,3,3,0,401,
"WI",1999,"1999-07-02",9,2.5,4,1,0,104,
"WI",1999,"1999-07-02",9,3,1,0,0,0,
"WI",1999,"1999-07-02",9,3,2,0,0,0,
"WI",1999,"1999-07-02",11,1,1,2,0,234,
"WI",1999,"1999-07-02",11,1,2,4,0,334,
"WI",1999,"1999-07-02",11,1,3,4,0,388,
"WI",1999,"1999-07-02",11,1,4,4,0,470,
"WI",1999,"1999-07-02",11,1.5,1,3,0,446,
"WI",1999,"1999-07-02",11,1.5,2,5,0,835,
"WI",1999,"1999-07-02",11,1.5,3,5,0,554,
"WI",1999,"1999-07-02",11,1.5,4,5,0,1016,
"WI",1999,"1999-07-02",11,2,1,5,0,979,
"WI",1999,"1999-07-02",11,2,2,5,0,1114,
"WI",1999,"1999-07-02",11,2,3,2,0,223,
"WI",1999,"1999-07-02",11,2,4,3,0,290,
"WI",1999,"1999-07-02",11,2.5,1,0,0,0,
"WI",1999,"1999-07-02",11,2.5,2,1,0,21,
"WI",1999,"1999-07-02",11,2.5,3,1,0,50,
"WI",1999,"1999-07-02",11,2.5,4,1,0,10,
"WI",1999,"1999-07-02",11,3,1,0,0,0,
"WI",1999,"1999-07-02",11,3,2,1,0,1,
"WI",1999,"1999-07-02",11,3,3,0,0,0,
"WI",1999,"1999-07-02",11,3,4,0,0,0,
"WI",2000,"2000-06-23",2,1,1,1,1,135,
"WI",2000,"2000-06-23",2,1,2,1,1,10,
"WI",2000,"2000-06-23",2,1,3,1,1,258,
"WI",2000,"2000-06-23",2,1,4,1,1,74,
"WI",2000,"2000-06-23",2,1.5,1,2,1,900,
"WI",2000,"2000-06-23",2,1.5,2,3,0,800,
"WI",2000,"2000-06-23",2,1.5,3,3,0,900,
"WI",2000,"2000-06-23",2,1.5,4,4,0,1500,
"WI",2000,"2000-06-23",2,2,1,1,2,130,
"WI",2000,"2000-06-23",2,2,2,1,1,18,
"WI",2000,"2000-06-23",2,2,3,1,1,11,
"WI",2000,"2000-06-23",2,2,4,1,2,500,
"WI",2000,"2000-06-23",2,2.5,1,0,0,0,
"WI",2000,"2000-06-23",2,2.5,2,0,0,0,
"WI",2000,"2000-06-23",2,2.5,3,0,0,0,
"WI",2000,"2000-06-23",2,2.5,4,0,0,0,
"WI",2000,"2000-06-23",2,3,1,0,0,0,
"WI",2000,"2000-06-23",2,3,2,0,0,0,
"WI",2000,"2000-06-23",2,3,3,0,0,0,
"WI",2000,"2000-06-23",2,3,4,0,0,0,
"WI",2000,"2000-06-26",5,1,1,1,1,220,
"WI",2000,"2000-06-26",5,1,2,1,1,90,
"WI",2000,"2000-06-26",5,1,3,2,1,320,
"WI",2000,"2000-06-26",5,1,4,2,1,380,
"WI",2000,"2000-06-26",5,1.5,1,3,1,900,
"WI",2000,"2000-06-26",5,1.5,2,3,1,800,
"WI",2000,"2000-06-26",5,1.5,3,3,1,700,
"WI",2000,"2000-06-26",5,1.5,4,4,1,1000,
"WI",2000,"2000-06-26",5,2,1,3,1,1000,
"WI",2000,"2000-06-26",5,2,2,1,1,90,
"WI",2000,"2000-06-26",5,2,3,1,1,280,
"WI",2000,"2000-06-26",5,2,4,1,1,250,
"WI",2000,"2000-06-26",5,2.5,1,0,0,0,
"WI",2000,"2000-06-26",5,2.5,2,1,0,10,
"WI",2000,"2000-06-26",5,2.5,3,1,0,10,
"WI",2000,"2000-06-26",5,2.5,4,0,0,0,
"WI",2000,"2000-06-26",5,3,1,0,0,0,
"WI",2000,"2000-06-26",5,3,2,0,0,0,
"WI",2000,"2000-06-26",5,3,3,1,0,10,
"WI",2000,"2000-06-26",5,3,4,0,0,0,
"WI",2000,"2000-06-26",7,1,1,1,1,150,
"WI",2000,"2000-06-26",7,1,2,1,1,30,
"WI",2000,"2000-06-26",7,1,3,1,1,130,
"WI",2000,"2000-06-26",7,1,4,2,1,190,
"WI",2000,"2000-06-26",7,1.5,1,4,1,700,
"WI",2000,"2000-06-26",7,1.5,2,5,1,1200,
"WI",2000,"2000-06-26",7,1.5,3,3,1,600,
"WI",2000,"2000-06-26",7,1.5,4,4,1,700,
"WI",2000,"2000-06-26",7,2,1,5,1,1000,
"WI",2000,"2000-06-26",7,2,2,5,1,1100,
"WI",2000,"2000-06-26",7,2,3,5,1,1050,
"WI",2000,"2000-06-26",7,2,4,5,1,1500,
"WI",2000,"2000-06-26",7,2.5,1,2,1,500,
"WI",2000,"2000-06-26",7,2.5,2,2,1,300,
"WI",2000,"2000-06-26",7,2.5,3,5,1,1800,
"WI",2000,"2000-06-26",7,2.5,4,5,1,1500,
"WI",2000,"2000-06-26",7,3,1,1,0,20,
"WI",2000,"2000-06-26",7,3,2,1,0,10,
"WI",2000,"2000-06-26",7,3,3,0,0,0,
"WI",2000,"2000-06-26",7,3,4,1,0,15,
"WI",2000,"2000-06-22",9,1,1,1,1,25,
"WI",2000,"2000-06-22",9,1,2,1,1,25,
"WI",2000,"2000-06-22",9,1,3,1,1,370,
"WI",2000,"2000-06-22",9,1,4,1,1,195,
"WI",2000,"2000-06-22",9,1.5,1,5,0,1400,
"WI",2000,"2000-06-22",9,1.5,2,5,0,1300,
"WI",2000,"2000-06-22",9,1.5,3,4,0,1400,
"WI",2000,"2000-06-22",9,1.5,4,5,0,2000,
"WI",2000,"2000-06-22",9,2,1,3,0,650,
"WI",2000,"2000-06-22",9,2,2,5,1,1400,
"WI",2000,"2000-06-22",9,2,3,4,1,1100,
"WI",2000,"2000-06-22",9,2,4,5,0,2100,
"WI",2000,"2000-06-22",9,2.5,1,4,4,1500,
"WI",2000,"2000-06-22",9,2.5,2,2,1,750,
"WI",2000,"2000-06-22",9,2.5,3,3,0,700,
"WI",2000,"2000-06-22",9,2.5,4,4,1,1300,
"WI",2000,"2000-06-22",9,3,1,1,0,5,
"WI",2000,"2000-06-22",9,3,2,0,0,0,
"WI",2000,"2000-06-22",9,3,3,0,0,0,
"WI",2000,"2000-06-22",9,3,4,0,0,0,
"WI",2000,"2000-06-22",11,1,1,1,4,285,
"WI",2000,"2000-06-22",11,1,2,2,4,1250,
"WI",2000,"2000-06-22",11,1,3,2,4,900,
"WI",2000,"2000-06-22",11,1,4,1,4,330,
"WI",2000,"2000-06-22",11,1.5,1,5,1,2750,
"WI",2000,"2000-06-22",11,1.5,2,5,1,1500,
"WI",2000,"2000-06-22",11,1.5,3,5,1,1750,
"WI",2000,"2000-06-22",11,1.5,4,5,1,1900,
"WI",2000,"2000-06-22",11,2,1,2,1,700,
"WI",2000,"2000-06-22",11,2,2,4,1,1200,
"WI",2000,"2000-06-22",11,2,3,2,1,470,
"WI",2000,"2000-06-22",11,2,4,4,1,1000,
"WI",2000,"2000-06-22",11,2.5,1,1,0,90,
"WI",2000,"2000-06-22",11,2.5,2,1,0,15,
"WI",2000,"2000-06-22",11,2.5,3,1,1,120,
"WI",2000,"2000-06-22",11,2.5,4,1,1,115,
"WI",2001,"2001-06-20",2,1,1,3,0,460,
"WI",2001,"2001-06-20",2,1,2,1,0,220,
"WI",2001,"2001-06-20",2,1,3,1,0,40,
"WI",2001,"2001-06-20",2,1,4,3,0,420,
"WI",2001,"2001-06-20",2,1.5,1,1,0,65,
"WI",2001,"2001-06-20",2,1.5,2,1,0,60,
"WI",2001,"2001-06-20",2,1.5,3,1,0,40,
"WI",2001,"2001-06-20",2,1.5,4,2,0,190,
"WI",2001,"2001-06-20",2,2,1,1,0,110,
"WI",2001,"2001-06-20",2,2,2,1,0,275,
"WI",2001,"2001-06-20",2,2,3,1,0,50,
"WI",2001,"2001-06-20",2,2,4,1,0,170,
"WI",2001,"2001-06-20",5,1,1,1,0,5,
"WI",2001,"2001-06-20",5,1,2,1,0,2,
"WI",2001,"2001-06-20",5,1,3,1,0,48,
"WI",2001,"2001-06-20",5,1,4,1,0,25,
"WI",2001,"2001-06-20",5,1.5,1,2,0,300,
"WI",2001,"2001-06-20",5,1.5,2,2,0,335,
"WI",2001,"2001-06-20",5,1.5,3,2,0,290,
"WI",2001,"2001-06-20",5,1.5,4,1,0,190,
"WI",2001,"2001-06-20",5,2,1,3,0,520,
"WI",2001,"2001-06-20",5,2,2,1,0,2,
"WI",2001,"2001-06-20",5,2,3,1,0,200,
"WI",2001,"2001-06-20",5,2,4,3,0,420,
"WI",2001,"2001-06-20",5,2.5,1,0,0,0,
"WI",2001,"2001-06-20",5,2.5,2,0,0,0,
"WI",2001,"2001-06-20",5,2.5,3,0,0,27,
"WI",2001,"2001-06-20",5,2.5,4,1,0,0,
"WI",2001,"2001-06-21",7,1,1,1,0,82,
"WI",2001,"2001-06-21",7,1,2,1,0,20,
"WI",2001,"2001-06-21",7,1,3,2,0,210,
"WI",2001,"2001-06-21",7,1,4,1,0,62,
"WI",2001,"2001-06-21",7,1.5,1,3,0,400,
"WI",2001,"2001-06-21",7,1.5,2,3,0,490,
"WI",2001,"2001-06-21",7,1.5,3,2,0,340,
"WI",2001,"2001-06-21",7,1.5,4,2,0,298,
"WI",2001,"2001-06-21",7,2,1,1,0,278,
"WI",2001,"2001-06-21",7,2,2,2,0,600,
"WI",2001,"2001-06-21",7,2,3,1,0,21,
"WI",2001,"2001-06-21",7,2,4,2,0,292,
"WI",2001,"2001-06-21",7,2.5,1,1,0,6,
"WI",2001,"2001-06-21",7,2.5,2,1,0,136,
"WI",2001,"2001-06-21",7,2.5,3,0,0,0,
"WI",2001,"2001-06-21",7,2.5,4,1,0,190,
"WI",2001,"2001-06-20",9,1,1,1,2,100,
"WI",2001,"2001-06-20",9,1,2,1,0,10,
"WI",2001,"2001-06-20",9,1,3,1,1,11,
"WI",2001,"2001-06-20",9,1,4,1,1,48,
"WI",2001,"2001-06-20",9,1.5,1,1,0,59,
"WI",2001,"2001-06-20",9,1.5,2,1,0,72,
"WI",2001,"2001-06-20",9,1.5,3,1,1,290,
"WI",2001,"2001-06-20",9,1.5,4,1,1,142,
"WI",2001,"2001-06-20",9,2,1,1,0,15,
"WI",2001,"2001-06-20",9,2,2,1,0,114,
"WI",2001,"2001-06-20",9,2,3,1,0,10,
"WI",2001,"2001-06-20",9,2,4,1,0,60,
"WI",2001,"2001-06-20",9,2.5,1,1,0,120,
"WI",2001,"2001-06-20",9,2.5,2,1,0,24,
"WI",2001,"2001-06-20",9,2.5,3,1,0,250,
"WI",2001,"2001-06-20",9,2.5,4,1,0,8,
"WI",2001,"2001-06-20",9,3,1,1,0,1,
"WI",2001,"2001-06-20",9,3,2,1,0,2,
"WI",2001,"2001-06-20",9,3,3,0,0,0,
"WI",2001,"2001-06-20",9,3,4,1,0,1,
"WI",2001,"2001-06-25",11,1,1,1,1,43,
"WI",2001,"2001-06-25",11,1,2,1,1,280,
"WI",2001,"2001-06-25",11,1,3,1,1,200,
"WI",2001,"2001-06-25",11,1,4,1,0,48,
"WI",2001,"2001-06-25",11,1.5,1,1,1,4,
"WI",2001,"2001-06-25",11,1.5,2,1,0,90,
"WI",2001,"2001-06-25",11,1.5,3,1,0,11,
"WI",2001,"2001-06-25",11,1.5,4,1,0,10,
"WI",2001,"2001-06-25",11,2,1,1,1,20,
"WI",2001,"2001-06-25",11,2,2,1,1,72,
"WI",2001,"2001-06-25",11,2,3,1,1,17,
"WI",2001,"2001-06-25",11,2,4,1,0,3,
"WI",2001,"2001-06-25",11,2.5,1,1,1,55,
"WI",2001,"2001-06-25",11,2.5,2,1,1,52,
"WI",2001,"2001-06-25",11,2.5,3,1,0,57,
"WI",2001,"2001-06-25",11,2.5,4,1,0,70,
"WI",2002,"2002-07-09",2,1,1,2,0,280,
"WI",2002,"2002-07-09",2,1,2,1,0,150,
"WI",2002,"2002-07-09",2,1,3,1,0,160,
"WI",2002,"2002-07-09",2,1,4,1,0,185,
"WI",2002,"2002-07-09",2,1.5,1,3,0,570,
"WI",2002,"2002-07-09",2,1.5,2,2,0,300,
"WI",2002,"2002-07-09",2,1.5,3,3,0,620,
"WI",2002,"2002-07-09",2,1.5,4,3,0,510,
"WI",2002,"2002-07-09",5,1,1,2,0,500,
"WI",2002,"2002-07-09",5,1,2,1,0,220,
"WI",2002,"2002-07-09",5,1,3,2,0,520,
"WI",2002,"2002-07-09",5,1,4,1,0,210,
"WI",2002,"2002-07-09",5,1.5,1,1,0,25,
"WI",2002,"2002-07-09",5,1.5,2,0,0,0,
"WI",2002,"2002-07-09",5,1.5,3,1,0,110,
"WI",2002,"2002-07-09",5,1.5,4,4,0,1100,
"WI",2002,"2002-07-09",7,1,1,3,0,600,
"WI",2002,"2002-07-09",7,1,2,3,0,500,
"WI",2002,"2002-07-09",7,1,3,3,0,900,
"WI",2002,"2002-07-09",7,1,4,2,0,320,
"WI",2002,"2002-07-09",7,1.5,1,5,0,1500,
"WI",2002,"2002-07-09",7,1.5,2,5,0,2400,
"WI",2002,"2002-07-09",7,1.5,3,5,0,2000,
"WI",2002,"2002-07-09",7,1.5,4,5,0,1800,
"WI",2002,"2002-07-09",7,2,1,2,0,500,
"WI",2002,"2002-07-09",7,2,2,1,0,10,
"WI",2002,"2002-07-09",7,2,3,2,0,480,
"WI",2002,"2002-07-09",7,2,4,1,0,20,
"WI",2002,"2002-06-27",9,1,1,1,1,210,
"WI",2002,"2002-06-27",9,1,2,1,0,200,
"WI",2002,"2002-06-27",9,1,3,2,1,320,
"WI",2002,"2002-06-27",9,1,4,2,0,500,
"WI",2002,"2002-06-27",9,1.5,1,1,0,330,
"WI",2002,"2002-06-27",9,1.5,2,1,0,310,
"WI",2002,"2002-06-27",9,1.5,3,1,0,180,
"WI",2002,"2002-06-27",9,1.5,4,2,0,220,
"WI",2002,"2002-06-27",9,2,1,3,0,1630,
"WI",2002,"2002-06-27",9,2,2,5,0,3710,
"WI",2002,"2002-06-27",9,2,3,3,0,1750,
"WI",2002,"2002-06-27",9,2,4,5,0,3780,
"WI",2002,"2002-06-27",9,2.5,1,1,0,200,
"WI",2002,"2002-06-27",9,2.5,2,1,0,320,
"WI",2002,"2002-06-27",9,2.5,3,1,0,290,
"WI",2002,"2002-06-27",9,2.5,4,1,0,190,
"WI",2002,"2002-06-27",11,2.5,1,1,0,20,
"WI",2002,"2002-06-27",11,2.5,2,1,0,80,
"WI",2002,"2002-06-27",11,2.5,3,1,0,110,
"WI",2002,"2002-06-27",11,2.5,4,1,0,220,
"WI",2002,"2002-06-27",11,1,1,2,3,240,
"WI",2002,"2002-06-27",11,1,2,2,2,360,
"WI",2002,"2002-06-27",11,1,3,5,8,2600,
"WI",2002,"2002-06-27",11,1,4,2,10,350,
"WI",2002,"2002-06-27",11,1.5,1,2,5,740,
"WI",2002,"2002-06-27",11,1.5,2,1,1,320,
"WI",2002,"2002-06-27",11,1.5,3,4,1,620,
"WI",2002,"2002-06-27",11,1.5,4,1,1,300,
"WI",2002,"2002-06-27",11,2,1,1,1,50,
"WI",2002,"2002-06-27",11,2,2,2,1,590,
"WI",2002,"2002-06-27",11,2,3,2,1,660,
"WI",2002,"2002-06-27",11,2,4,1,1,110,
"WI",2003,"2003-07-02",2,1,1,3,0,100,
"WI",2003,"2003-07-02",2,1,2,4,0,100,
"WI",2003,"2003-07-02",2,1,3,5,0,450,
"WI",2003,"2003-07-02",2,1,4,2,0,250,
"WI",2003,"2003-07-02",2,1.5,1,5,0,2100,
"WI",2003,"2003-07-02",2,1.5,2,5,0,1400,
"WI",2003,"2003-07-02",2,1.5,3,5,0,1550,
"WI",2003,"2003-07-02",2,1.5,4,5,0,2000,
"WI",2003,"2003-07-02",2,2,1,0,0,0,
"WI",2003,"2003-07-02",2,2,2,0,0,0,
"WI",2003,"2003-07-02",2,2,3,1,0,50,
"WI",2003,"2003-07-02",2,2,4,1,0,50,
"WI",2003,"2003-07-02",2,2.5,1,1,0,37,
"WI",2003,"2003-07-02",2,2.5,2,0,0,0,
"WI",2003,"2003-07-02",2,2.5,3,0,0,0,
"WI",2003,"2003-07-02",2,2.5,4,0,0,0,
"WI",2003,"2003-07-02",5,1,1,1,0,102,
"WI",2003,"2003-07-02",5,1,2,3,0,550,
"WI",2003,"2003-07-02",5,1,3,3,0,750,
"WI",2003,"2003-07-02",5,1,4,1,0,150,
"WI",2003,"2003-07-02",5,1.5,1,1,0,125,
"WI",2003,"2003-07-02",5,1.5,2,1,0,220,
"WI",2003,"2003-07-02",5,1.5,3,1,0,170,
"WI",2003,"2003-07-02",5,1.5,4,1,0,130,
"WI",2003,"2003-07-02",5,2,1,4,0,1000,
"WI",2003,"2003-07-02",5,2,2,2,0,384,
"WI",2003,"2003-07-02",5,2,3,5,0,1900,
"WI",2003,"2003-07-02",5,2,4,3,0,700,
"WI",2003,"2003-07-02",5,2.5,1,0,0,0,
"WI",2003,"2003-07-02",5,2.5,2,0,0,0,
"WI",2003,"2003-07-02",5,2.5,3,0,0,0,
"WI",2003,"2003-07-02",5,2.5,4,0,0,0,
"WI",2003,"2003-07-14",7,1,1,2,0,368,
"WI",2003,"2003-07-14",7,1,2,1,0,285,
"WI",2003,"2003-07-14",7,1,3,1,0,320,
"WI",2003,"2003-07-14",7,1,4,1,0,250,
"WI",2003,"2003-07-14",7,1.5,1,2,0,370,
"WI",2003,"2003-07-14",7,1.5,2,2,0,300,
"WI",2003,"2003-07-14",7,1.5,3,1,0,210,
"WI",2003,"2003-07-14",7,1.5,4,1,0,170,
"WI",2003,"2003-07-14",7,2,1,2,0,500,
"WI",2003,"2003-07-14",7,2,2,3,0,1100,
"WI",2003,"2003-07-14",7,2,3,3,0,1200,
"WI",2003,"2003-07-14",7,2,4,4,0,1400,
"WI",2003,"2003-07-14",7,2.5,1,0,0,0,
"WI",2003,"2003-07-14",7,2.5,2,0,0,0,
"WI",2003,"2003-07-14",7,2.5,3,0,0,0,
"WI",2003,"2003-07-14",7,2.5,4,0,0,0,
"WI",2003,"2003-07-11",9,1,1,1,0,180,
"WI",2003,"2003-07-11",9,1,2,2,0,280,
"WI",2003,"2003-07-11",9,1,3,3,0,475,
"WI",2003,"2003-07-11",9,1,4,1,0,320,
"WI",2003,"2003-07-11",9,1.5,1,5,0,2275,
"WI",2003,"2003-07-11",9,1.5,2,5,0,2075,
"WI",2003,"2003-07-11",9,1.5,3,5,0,2200,
"WI",2003,"2003-07-11",9,1.5,4,5,0,3250,
"WI",2003,"2003-07-11",9,2,1,4,0,1275,
"WI",2003,"2003-07-11",9,2,2,1,0,700,
"WI",2003,"2003-07-11",9,2,3,5,0,1750,
"WI",2003,"2003-07-11",9,2,4,4,0,1300,
"WI",2003,"2003-07-11",9,2.5,1,1,0,900,
"WI",2003,"2003-07-11",9,2.5,2,1,0,45,
"WI",2003,"2003-07-11",9,2.5,3,1,0,15,
"WI",2003,"2003-07-11",9,2.5,4,1,0,285,
"WI",2003,"2003-07-11",11,1,1,5,0,1900,
"WI",2003,"2003-07-11",11,1,2,4,0,2225,
"WI",2003,"2003-07-11",11,1,3,5,0,2500,
"WI",2003,"2003-07-11",11,1,4,5,0,2800,
"WI",2003,"2003-07-11",11,1.5,1,4,0,1300,
"WI",2003,"2003-07-11",11,1.5,2,5,0,2500,
"WI",2003,"2003-07-11",11,1.5,3,3,0,1200,
"WI",2003,"2003-07-11",11,1.5,4,5,0,1800,
"WI",2003,"2003-07-11",11,2,1,5,0,2400,
"WI",2003,"2003-07-11",11,2,2,5,0,2825,
"WI",2003,"2003-07-11",11,2,3,5,0,3100,
"WI",2003,"2003-07-11",11,2,4,5,0,2825,
"WI",2003,"2003-07-11",11,2.5,1,1,0,175,
"WI",2003,"2003-07-11",11,2.5,2,1,0,75,
"WI",2003,"2003-07-11",11,2.5,3,1,0,375,
"WI",2003,"2003-07-11",11,2.5,4,1,0,70,
"WI",2004,"2004-06-30",2,1,1,1,0,83,
"WI",2004,"2004-06-30",2,1,2,1,0,600,
"WI",2004,"2004-06-30",2,1,3,1,0,500,
"WI",2004,"2004-06-30",2,1,4,1,0,300,
"WI",2004,"2004-06-30",2,1.5,1,2,0,1350,
"WI",2004,"2004-06-30",2,1.5,2,2,0,900,
"WI",2004,"2004-06-30",2,1.5,3,2,0,1200,
"WI",2004,"2004-06-30",2,1.5,4,3,0,1750,
"WI",2004,"2004-06-30",2,2,1,3,0,1325,
"WI",2004,"2004-06-30",2,2,2,2,0,1075,
"WI",2004,"2004-06-30",2,2,3,3,0,1900,
"WI",2004,"2004-06-30",2,2,4,3,0,1650,
"WI",2004,"2004-06-30",2,2.5,1,0,0,0,
"WI",2004,"2004-06-30",2,2.5,2,0,0,0,
"WI",2004,"2004-06-30",2,2.5,3,0,0,0,
"WI",2004,"2004-06-30",2,2.5,4,0,0,0,
"WI",2004,"2004-06-30",5,1,1,2,0,325,
"WI",2004,"2004-06-30",5,1,2,2,0,470,
"WI",2004,"2004-06-30",5,1,3,2,0,500,
"WI",2004,"2004-06-30",5,1,4,2,0,390,
"WI",2004,"2004-06-30",5,1.5,1,1,0,355,
"WI",2004,"2004-06-30",5,1.5,2,1,0,440,
"WI",2004,"2004-06-30",5,1.5,3,1,0,220,
"WI",2004,"2004-06-30",5,1.5,4,3,0,1275,
"WI",2004,"2004-06-30",5,2,1,2,0,1050,
"WI",2004,"2004-06-30",5,2,2,1,0,310,
"WI",2004,"2004-06-30",5,2,3,1,0,210,
"WI",2004,"2004-06-30",5,2,4,1,0,675,
"WI",2004,"2004-06-30",5,2.5,1,0,0,0,
"WI",2004,"2004-06-30",5,2.5,2,0,0,0,
"WI",2004,"2004-06-30",5,2.5,3,0,0,0,
"WI",2004,"2004-06-30",5,2.5,4,0,0,0,
"WI",2004,"2004-06-30",7,1,1,1,10,140,
"WI",2004,"2004-06-30",7,1,2,1,5,85,
"WI",2004,"2004-06-30",7,1,3,1,0,25,
"WI",2004,"2004-06-30",7,1,4,1,0,225,
"WI",2004,"2004-06-30",7,1.5,1,1,0,275,
"WI",2004,"2004-06-30",7,1.5,2,1,5,365,
"WI",2004,"2004-06-30",7,1.5,3,2,15,800,
"WI",2004,"2004-06-30",7,1.5,4,3,20,1150,
"WI",2004,"2004-06-30",7,2,1,1,5,470,
"WI",2004,"2004-06-30",7,2,2,1,20,460,
"WI",2004,"2004-06-30",7,2,3,4,20,2575,
"WI",2004,"2004-06-30",7,2,4,3,20,1200,
"WI",2004,"2004-06-30",7,2.5,1,0,0,0,
"WI",2004,"2004-06-30",7,2.5,2,0,0,0,
"WI",2004,"2004-06-30",7,2.5,3,0,0,0,
"WI",2004,"2004-06-30",7,2.5,4,0,0,0,
"WI",2004,"2004-07-01",9,1,1,1,5,35,
"WI",2004,"2004-07-01",9,1,2,1,5,30,
"WI",2004,"2004-07-01",9,1,3,0,0,0,
"WI",2004,"2004-07-01",9,1,4,1,0,30,
"WI",2004,"2004-07-01",9,1.5,1,1,25,450,
"WI",2004,"2004-07-01",9,1.5,2,1,30,525,
"WI",2004,"2004-07-01",9,1.5,3,1,25,375,
"WI",2004,"2004-07-01",9,1.5,4,1,25,230,
"WI",2004,"2004-07-01",9,2,1,1,30,800,
"WI",2004,"2004-07-01",9,2,2,1,20,210,
"WI",2004,"2004-07-01",9,2,3,2,30,1000,
"WI",2004,"2004-07-01",9,2,4,1,30,490,
"WI",2004,"2004-07-01",9,2.5,1,0,0,0,
"WI",2004,"2004-07-01",9,2.5,2,0,0,0,
"WI",2004,"2004-07-01",9,2.5,3,0,0,0,
"WI",2004,"2004-07-01",9,2.5,4,0,0,0,
"WI",2004,"2004-07-01",11,1,1,1,30,295,
"WI",2004,"2004-07-01",11,1,2,1,25,175,
"WI",2004,"2004-07-01",11,1,3,1,25,220,
"WI",2004,"2004-07-01",11,1,4,1,20,170,
"WI",2004,"2004-07-01",11,1.5,1,1,20,380,
"WI",2004,"2004-07-01",11,1.5,2,1,20,485,
"WI",2004,"2004-07-01",11,1.5,3,1,25,375,
"WI",2004,"2004-07-01",11,1.5,4,1,25,365,
"WI",2004,"2004-07-01",11,2,1,1,0,70,
"WI",2004,"2004-07-01",11,2,2,1,20,425,
"WI",2004,"2004-07-01",11,2,3,1,0,475,
"WI",2004,"2004-07-01",11,2,4,1,0,70,
"WI",2004,"2004-07-01",11,2.5,1,1,10,500,
"WI",2004,"2004-07-01",11,2.5,2,2,0,1150,
"WI",2004,"2004-07-01",11,2.5,3,1,0,145,
"WI",2004,"2004-07-01",11,2.5,4,1,0,400,
"WI",2005,"2005-06-28",2,1,1,5,0,2800,
"WI",2005,"2005-06-28",2,1,2,4,0,1800,
"WI",2005,"2005-06-28",2,1,3,5,0,2500,
"WI",2005,"2005-06-28",2,1,4,5,0,2700,
"WI",2005,"2005-06-28",2,1.5,1,2,0,0,
"WI",2005,"2005-06-28",2,1.5,2,3,0,0,
"WI",2005,"2005-06-28",2,1.5,3,2,0,0,
"WI",2005,"2005-06-28",2,1.5,4,1,0,0,
"WI",2005,"2005-06-28",5,1,1,2,0,500,
"WI",2005,"2005-06-28",5,1,2,2,0,1000,
"WI",2005,"2005-06-28",5,1,3,4,0,2000,
"WI",2005,"2005-06-28",5,1,4,2,0,1000,
"WI",2005,"2005-06-28",5,1.5,1,1,0,550,
"WI",2005,"2005-06-28",5,1.5,2,1,0,500,
"WI",2005,"2005-06-28",5,1.5,3,2,0,850,
"WI",2005,"2005-06-28",5,1.5,4,2,0,625,
"WI",2005,"2005-06-29",7,1,1,0,0,0,
"WI",2005,"2005-06-29",7,1,2,1,0,100,
"WI",2005,"2005-06-29",7,1,3,2,0,1100,
"WI",2005,"2005-06-29",7,1,4,1,0,5,
"WI",2005,"2005-06-29",7,1.5,1,1,0,150,
"WI",2005,"2005-06-29",7,1.5,2,1,0,400,
"WI",2005,"2005-06-29",7,1.5,3,1,0,300,
"WI",2005,"2005-06-29",7,1.5,4,0,0,0,
"WI",2005,"2005-06-29",7,2,1,3,0,1000,
"WI",2005,"2005-06-29",7,2,2,2,0,900,
