DBCODE,ENTITY,YEAR,PLOT,REPLICATE,SURVEY_DATETIME,START_TIME,ROUTE,OBSERVER,SKY,WIND,PHENO_VEG,PHENO_REP,RHMA_FLWR,STREAM,SNOW,SMREC,COMMENTS
SA024,1,2019,PB357,1,2019-05-27 07:56:00,0756,3,BTD,4,2,7,1,0,0,0,N,"99"
SA024,1,2019,PB357,2,2019-06-10 06:04:00,0604,3,RFH,0,0,7,1,0,0,0,N,"INSECT NOISE"
SA024,1,2019,PB357,3,2019-06-25 08:46:00,0846,3,JBG,1,1,7,1,1,0,0,N,"99"
SA024,1,2019,PB358,1,2019-05-27 06:53:00,0653,16,HKK,3,1,99,99,0,0,1,N,"UNKN - TWO NOTED SONG WITH FLUETY NOTES SIMILAR TO THRUSH OR SOLITAIRE, FIRST NOTE LOWER SECOND NOTE LITTLE HIGHER"
SA024,1,2019,PB358,2,2019-06-12 07:56:00,0756,16,JVA,0,1,0,0,X,0,0,N,"UNKN - Sharp metallic chip, maybe PSFL"
SA024,1,2019,PB358,3,2019-06-24 07:02:00,0702,16,RFH,1,0,0,0,X,0,0,N,"99"
SA024,1,2019,PC001,1,2019-05-27 09:18:00,0918,1,HKK,2,1,6,3,X,1,0,N,"NEW VINE MAPLE NEEDED - UPSLOPE LARGE PLANT."
SA024,1,2019,PC001,2,2019-06-13 06:26:00,0626,1,JBG,0,0,7,1,X,1,0,N,"99"
SA024,1,2019,PC001,3,2019-06-23 08:12:00,0812,1,BTD,1,1,7,1,X,0,0,N,"HUVI / CAVI  at 1?"
SA024,1,2019,PC002,1,2019-05-30 10:28:00,1028,2,RFH,0,1,7,1,X,1,0,N,"99"
SA024,1,2019,PC002,2,2019-06-10 05:15:00,0515,2,JBG,0,0,7,1,0,1,0,N,"99"
SA024,1,2019,PC002,3,2019-06-26 08:50:00,0850,2,JVA,1,1,7,1,0,1,0,N,"LAST POINT COUNT. HOORAY."
SA024,1,2019,PC004,1,2019-05-31 05:30:00,0530,1,HKK,1,1,7,7,0,0,0,N,"99"
SA024,1,2019,PC004,2,2019-06-13 09:32:00,0932,1,JBG,0,1,7,6,1,0,0,N,"1"
SA024,1,2019,PC004,3,2019-06-23 10:23:00,1023,1,BTD,1,1,7,1,0,0,0,N,"Is this point always done last? ~10 - 10:30?"
SA024,1,2019,PC005,1,2019-05-31 07:03:00,0703,1,HKK,1,1,7,1,1,0,0,N,"99"
SA024,1,2019,PC005,2,2019-06-13 05:58:00,0558,3,RFH,1,1,7,1,1,0,0,N,"MOSQUITOS. Plane min 9"
SA024,1,2019,PC005,3,2019-06-25 10:21:00,1021,3,JBG,1,3,7,1,0,0,0,N,"99"
SA024,1,2019,PC006,1,2019-05-31 06:38:00,0638,1,HKK,1,1,7,1,1,0,0,N,"99"
SA024,1,2019,PC006,2,2019-06-13 05:23:00,0523,3,RFH,0,0,7,9,X,0,0,N,"99"
SA024,1,2019,PC006,3,2019-06-25 10:04:00,1004,3,JBG,1,2,7,8,X,0,0,N,"99"
SA024,1,2019,PC007,1,2019-05-28 07:40:00,0740,5,RFH,3,0,7,1,0,0,0,N,"FROGS, POSSIBLY MORE RBNU"
SA024,1,2019,PC007,2,2019-06-12 07:19:00,0719,5,JBG,0,0,7,1,1,0,0,N,"EVGR HEARD AFTER COUNT"
SA024,1,2019,PC007,3,2019-06-24 07:52:00,0752,5,KLS,1,0,7,1,0,0,0,N,"99"
SA024,1,2019,PC008,1,2019-05-29 08:46:00,0846,4,RFH,0,0,7,1,1,0,0,N,"POSSIBLY SLIGHT STREAM NOISE"
SA024,1,2019,PC008,2,2019-06-13 06:12:00,0612,4,BTD,0,0,7,1,1,0,0,N,"99"
SA024,1,2019,PC008,3,2019-06-23 08:59:00,0859,4,JVA,1,0,7,1,0,0,0,N,"99"
SA024,1,2019,PC009,1,2019-05-30 05:38:00,0538,14,JBG,0,1,7,1,0,1,0,N,"99"
SA024,1,2019,PC009,2,2019-06-12 09:55:00,0955,14,RFH,0,1,7,1,0,0,0,N,"PLANE MIN 2"
SA024,1,2019,PC009,3,2019-06-25 05:32:00,0532,14,BTD,0,1,7,1,0,1,0,N,"99"
SA024,1,2019,PC010,1,2019-05-29 07:18:00,0718,13,JBG,1,1,7,1,0,1,0,N,"99"
SA024,1,2019,PC010,2,2019-06-13 08:00:00,0800,13,KLS,0,0,7,1,0,1,0,N,"GPS POINT WAS NOT CORRECT, IT WAS ABOUT 100 METERS OFF; MARKED ACTUAL POINT ON GPS"
SA024,1,2019,PC010,3,2019-06-24 07:23:00,0723,13,JVA,0,1,7,1,0,1,0,N,"99"
SA024,1,2019,PC011,1,2019-05-29 05:16:00,0516,13,JBG,2,1,7,1,X,1,0,N,"99"
SA024,1,2019,PC011,2,2019-06-13 05:30:00,0530,13,KLS,0,1,7,1,X,2,0,N,"PLANE @ MIN 6"
SA024,1,2019,PC011,3,2019-06-24 05:15:00,0515,13,JVA,3,1,7,1,X,1,0,N,"99"
SA024,1,2019,PC012,1,2019-05-29 06:20:00,0620,13,JBG,3,1,7,1,X,0,0,N,"99"
SA024,1,2019,PC012,2,2019-06-13 06:30:00,0630,13,KLS,0,1,7,1,X,0,0,N,"99"
SA024,1,2019,PC012,3,2019-06-24 06:23:00,0623,13,JVA,1,1,7,1,X,0,0,N,"99"
SA024,1,2019,PC013,1,2019-05-30 10:15:00,1015,14,JBG,0,1,6,4,X,0,0,N,"99"
SA024,1,2019,PC013,2,2019-06-12 05:16:00,0516,14,RFH,0,0,7,1,X,0,0,N,"99"
SA024,1,2019,PC013,3,2019-06-25 10:00:00,1000,14,BTD,1,1,7,1,X,0,0,N,"99"
SA024,1,2019,PC014,1,2019-05-28 07:57:00,0757,11,HKK,2,0,99,99,0,0,0,N,"WATER DRIPING FROM FOLIAGE MIN 6-7 AIRPLANE"
SA024,1,2019,PC014,2,2019-06-13 09:49:00,0949,11,BTD,0,0,0,0,1,0,0,N,"99"
SA024,1,2019,PC014,3,2019-06-24 08:10:00,0810,11,JBG,0,1,0,0,1,0,0,N,"99"
SA024,1,2019,PC015,1,2019-05-28 05:34:00,0534,11,HKK,3,0,6,3,0,0,0,N,"DRIPPING WATER NOISE"
SA024,1,2019,PC015,2,2019-06-11 09:47:00,0947,11,BTD,0,2,7,1,X,0,0,N,"99"
SA024,1,2019,PC015,3,2019-06-24 05:15:00,0515,11,JBG,1,0,7,1,X,0,0,N,"99"
SA024,1,2019,PC016,1,2019-05-26 06:22:00,0622,12,HKK,3,1,6,1,0,0,0,N,"ACCI HAD MANY HERBIVORY, PLANE AT MIN9, TOWA FORAGING FLOCK OBSERVED, MIGRATION STOPOVER, NOT INDIVIDUAL TERRITORIES. I had visual confirmation OF BIRDS. FORAGING FLOCK WAS FORAGIN ON THE VINE MAPLES, 2-6M ABOVE GROUND. THESE ARE NOT BREEDING BIRDS."
SA024,1,2019,PC016,2,2019-06-11 07:53:00,0753,12,BTD,0,3,7,1,0,0,0,N,"Pheno vine maple in rough shape, no other good options around."
SA024,1,2019,PC016,3,2019-06-26 06:06:00,0606,12,JBG,1,0,7,1,X,0,0,N,"99"
SA024,1,2019,PC017,1,2019-05-26 10:19:00,1019,17,BTD,3,3,0,0,X,1,0,N,"drops from canopy. PSFL after count."
SA024,1,2019,PC017,2,2019-06-11 05:16:00,0516,17,JBG,0,1,0,0,X,1,0,N,"UNWA IS MOST LIKELY NAWA WHICH I HEARD CLOSER AT PC18. ADDED TO DATA AFTER BECAUSE I FORGET TO WRITE IT IN"
SA024,1,2019,PC017,3,2019-06-25 05:10:00,0510,17,HKK,1,1,99,99,X,0,0,N,"99"
SA024,1,2019,PC018,1,2019-05-26 09:50:00,0950,17,BTD,3,3,0,0,X,1,0,N,"99"
SA024,1,2019,PC018,2,2019-06-11 05:43:00,0543,17,JBG,0,1,0,0,0,0,0,N,"99"
SA024,1,2019,PC018,3,2019-06-25 05:50:00,0550,17,HKK,1,1,99,99,0,0,0,N,"99"
SA024,1,2020,PA002,1,2020-06-22 06:10:00,0610,5,MOS,0,1,4,1,0,2,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PA003,1,2020-06-22 06:53:00,0653,5,MOS,0,0,6,1,0,3,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PA005,1,2020-06-18 07:59:00,0759,5,MOS,0,0,7,1,1,1,0,99,"ACCI HERBIVORY"
SA024,1,2020,PA006,1,2020-06-18 06:40:00,0640,5,MOS,0,0,7,1,1,0,0,99,"HOBO LIGHT ON, BATT CHANGE"
SA024,1,2020,PA009,1,2020-06-17 06:00:00,0600,6,MGB,3,0,6,1,1,2,0,99,"HEWA OR BTYW?"
SA024,1,2020,PA010,1,2020-06-17 06:44:00,0644,6,MGB,3,0,0,0,1,1,0,99,"NO ACCI INFO LISTED"
SA024,1,2020,PA011,1,2020-06-17 07:14:00,0714,6,MGB,3,0,6,1,1,2,0,99,""
SA024,1,2020,PA012,1,2020-06-17 08:04:00,0804,6,MGB,3,0,6,1,X,2,0,99,""
SA024,1,2020,PA013,1,2020-06-23 05:20:00,0520,7,MOS,0,2,6,1,1,2,0,99,"NO BATTERY CHANGED, HOBO STUCK IN UNIT AND NEEDS PLIERS TO REMOVE. LEFT UNIT OUT, LIGHT STILL BLINKING"
SA024,1,2020,PA016,1,2020-06-17 10:40:00,1040,6,MGB,3,0,6,1,X,1,0,99,""
SA024,1,2020,PA017,1,2020-06-17 10:17:00,1017,6,MGB,3,0,6,1,1,0,0,99,""
SA024,1,2020,PA018,1,2020-06-17 09:57:00,0957,6,MGB,3,0,6,1,1,2,0,99,""
SA024,1,2020,PA019,1,2020-06-17 09:29:00,0929,6,MGB,3,0,6,1,99,3,0,99,"NO RHMA FLWR LISTED"
SA024,1,2020,PA021,1,2020-06-23 07:32:00,0732,7,MOS,0,1,7,1,X,0,0,99,"HOBO BATT CHANGED, ACCI HERBIVORY"
SA024,1,2020,PA023,1,2020-06-23 10:05:00,1005,7,MOS,0,1,7,1,X,0,0,99,"HOBO BATT CHANGED"
SA024,1,2020,PA044,1,2020-06-20 09:59:00,0959,15,MGB,2,1,6,7,1,2,0,99,""
SA024,1,2020,PA053,1,2020-06-18 06:28:00,0628,13,MGB,0,0,6,1,X,3,0,99,""
SA024,1,2020,PA054,1,2020-06-18 05:30:00,0530,13,MGB,0,0,0,0,X,2,0,99,"SWTH MOVED FROM 2 TO 1"
SA024,1,2020,PA062,1,2020-06-18 08:54:00,0854,13,MGB,0,0,6,8,X,0,0,99,""
SA024,1,2020,PA063,1,2020-06-18 07:16:00,0716,13,MGB,0,0,6,1,X,0,0,99,""
SA024,1,2020,PA064,1,2020-06-18 06:57:00,0657,13,MGB,0,0,6,1,X,2,0,99,""
SA024,1,2020,PA065,1,2020-06-18 09:30:00,0930,13,MGB,0,0,6,1,X,0,0,99,""
SA024,1,2020,PA066,1,2020-06-18 09:54:00,0954,13,MGB,0,1,6,1,1,2,0,99,""
SA024,1,2020,PA200,1,2020-06-27 06:51:00,0651,2,MGB,3,0,0,0,X,0,0,99,""
SA024,1,2020,PA203,1,2020-06-27 05:58:00,0558,2,MGB,2,0,6,1,0,0,0,99,"RHMA PAST FLOWER?"
SA024,1,2020,PA204,1,2020-06-27 05:29:00,0529,2,MGB,0,0,6,1,X,1,0,99,""
SA024,1,2020,PA207,1,2020-06-26 05:49:00,0549,1,MGB,0,0,6,1,X,3,0,99,""
SA024,1,2020,PA208,1,2020-06-26 06:06:00,0606,1,MGB,0,0,6,1,X,3,0,99,""
SA024,1,2020,PA209,1,2020-06-26 06:24:00,0624,1,MGB,0,0,6,1,X,0,0,99,""
SA024,1,2020,PA210,1,2020-06-26 06:43:00,0643,1,MGB,0,0,6,1,X,2,0,99,""
SA024,1,2020,PA211,1,2020-06-26 07:07:00,0707,1,MGB,0,0,6,1,X,2,0,99,""
SA024,1,2020,PA217,1,2020-06-19 07:56:00,0756,16,MGB,1,1,6,1,X,0,0,99,"MGWA AND RBNU MOVED CLOSER IN P 3"
SA024,1,2020,PA224,1,2020-06-20 08:56:00,0856,12,MOS,2,1,6,1,X,0,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PA226,1,2020-06-20 07:29:00,0729,12,MOS,2,0,7,1,X,0,0,99,"ACCI HERBIVORY, CRUSHED BY POINT COUNT TREE"
SA024,1,2020,PA233,1,2020-06-19 07:40:00,0740,16,MGB,0,1,6,1,X,0,0,99,"PISI FLYOVER"
SA024,1,2020,PA234,1,2020-06-19 07:18:00,0718,16,MGB,0,1,6,1,X,0,0,99,""
SA024,1,2020,PA235,1,2020-06-19 06:59:00,0659,16,MGB,0,0,0,0,X,0,0,99,"NO INFO LISTED FOR ACCI"
SA024,1,2020,PA239,1,2020-06-19 08:49:00,0849,16,MGB,0,0,0,0,X,0,0,99,"NO PHENOLOGY LISTED FOR ACCI"
SA024,1,2020,PA240,1,2020-06-19 09:05:00,0905,16,MGB,0,0,0,0,X,0,0,99,"x LISTED FOR ACCI PHENIOLOGY"
SA024,1,2020,PA241,1,2020-06-19 09:25:00,0925,16,MGB,0,0,7,1,X,0,0,99,""
SA024,1,2020,PA243,1,2020-06-20 09:08:00,0908,15,MGB,2,0,6,1,X,2,0,99,""
SA024,1,2020,PA245,1,2020-06-20 08:25:00,0825,15,MGB,2,0,0,0,1,1,0,99,"NO ACCI PHENO LISTED"
SA024,1,2020,PA246,1,2020-06-20 08:06:00,0806,15,MGB,3,0,6,8,1,1,0,99,"ACCI NON-MATURE SEEDS"
SA024,1,2020,PA247,1,2020-06-20 07:35:00,0735,15,MGB,3,0,6,1,X,1,0,99,""
SA024,1,2020,PA248,1,2020-06-20 07:17:00,0717,15,MGB,2,0,0,0,1,2,0,99,"BRCR MOVED INTO 50M"
SA024,1,2020,PA249,1,2020-06-20 06:54:00,0654,16,MGB,3,0,6,1,1,1,0,99,"STOLEN/MISSING HOBO"
SA024,1,2020,PA250,1,2020-06-20 06:33:00,0633,15,MGB,3,0,0,0,1,2,0,99,"NO ACCI PHENO LISTED"
SA024,1,2020,PA252,1,2020-06-20 05:54:00,0554,15,MGB,3,0,6,1,1,2,0,99,""
SA024,1,2020,PA253,1,2020-06-20 05:31:00,0531,15,MGB,3,0,6,1,X,2,0,99,""
SA024,1,2020,PA258,1,2020-06-26 08:26:00,0826,1,MGB,0,0,0,0,X,1,0,99,"CHECK TO SEE IF HUVI HAS BEEN HEARD AT THIS POINT"
SA024,1,2020,PA259,1,2020-06-26 08:47:00,0847,1,MGB,0,0,6,1,X,1,0,99,""
SA024,1,2020,PA260,1,2020-06-26 09:14:00,0914,1,MGB,0,0,6,1,X,0,0,99,""
SA024,1,2020,PA265,1,2020-06-20 10:17:00,1017,12,MOS,2,2,7,1,X,0,0,99,"PLANES OVERHEAD, HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PA270,1,2020-06-26 05:13:00,0513,17,MOS,0,0,0,0,X,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA272,1,2020-06-26 06:12:00,0612,17,MOS,1,0,0,0,X,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA273,1,2020-06-26 06:45:00,0645,17,MOS,2,1,0,0,X,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA274,1,2020-06-26 07:24:00,0724,17,MOS,0,0,0,0,1,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA275,1,2020-06-26 07:52:00,0752,17,MOS,0,0,0,0,X,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA276,1,2020-06-26 08:21:00,0821,17,MOS,0,0,0,0,1,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA277,1,2020-06-26 08:48:00,0848,17,MOS,0,0,0,0,1,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA279,1,2020-06-26 09:52:00,0952,17,MOS,0,1,0,0,X,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA303,1,2020-06-24 08:16:00,0816,11,MOS,0,0,7,1,X,1,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA304,1,2020-06-24 07:43:00,0743,11,MOS,0,0,7,1,1,1,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA305,1,2020-06-24 07:16:00,0716,11,MOS,1,0,7,1,X,1,0,99,"HOBO EATEN/FULL OF WATER, COLLECTED."
SA024,1,2020,PA306,1,2020-06-24 06:47:00,0647,11,MOS,0,0,7,1,0,1,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA307,1,2020-06-24 06:15:00,0615,11,MOS,1,0,7,5,1,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA308,1,2020-06-24 05:43:00,0543,11,MOS,0,0,6,1,0,0,0,99,"HOBO MISSING/STOLEN"
SA024,1,2020,PA309,1,2020-06-17 09:58:00,0958,11,MOS,2,1,7,1,0,0,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PA309,1,2020-06-24 05:12:00,0512,11,MOS,0,0,7,1,X,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA310,1,2020-06-17 08:30:00,0830,11,MOS,4,0,7,1,1,1,0,99,"2 planes overhead, and drips influneced hearing ability. HOBO light on when arrived and battery changed. Missed HETH and VATH from Hankyu"
SA024,1,2020,PA311,1,2020-06-17 08:03:00,0803,11,MOS,4,0,7,1,X,0,0,99,"HOBO light on upon arrival, batteries changed. Missed 2 MGWA in 2nd and 3rd periods from Hankyu, missed STJA, VATH from Hankyu as well"
SA024,1,2020,PA312,1,2020-06-17 07:27:00,0727,11,MOS,2,0,7,1,X,0,0,99,"Started raining during point count"
SA024,1,2020,PA314,1,2020-06-17 06:36:00,0636,11,MOS,2,0,0,0,1,1,0,99,"USE HANKYU DATA"
SA024,1,2020,PA315,1,2020-06-20 05:15:00,0515,12,MOS,2,2,7,1,X,0,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PA317,1,2020-06-17 05:49:00,0549,11,MOS,2,1,7,1,X,0,0,99,"USE HANKYU DATASHEET; HOBO LIGHT ON, BATTERIES CHANGED; 2 HETH, 2 RBNU, 1DEJU, 1PSFL, 3HEWA, 2 BRCR, 1 GCKI, 2 CBCH, 1 PAWR"
SA024,1,2020,PA318,1,2020-06-27 08:44:00,0844,4,MOS,1,0,7,7,0,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA322,1,2020-06-27 09:33:00,0933,4,MOS,1,2,7,1,X,2,0,99,"HOBO STOLEN/MISSING"
SA024,1,2020,PA323,1,2020-06-27 07:00:00,0700,4,MOS,2,0,7,1,0,1,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA324,1,2020-06-27 07:43:00,0743,4,MOS,1,0,7,1,1,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA334,1,2020-06-27 05:17:00,0517,4,MOS,0,0,7,1,X,1,0,99,"CANT FIND HOBO, ACCI CRUSHED UNDER DOWN TREE, BUT STILL OK IN SOME SPOTS"
SA024,1,2020,PA336,1,2020-06-19 09:59:00,0959,3,MOS,0,0,6,1,X,1,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PA338,1,2020-06-27 08:30:00,0830,2,MGB,2,3,6,1,X,0,0,99,""
SA024,1,2020,PA339,1,2020-06-27 08:09:00,0809,2,MGB,2,2,6,1,X,1,0,99,""
SA024,1,2020,PA340,1,2020-06-19 09:30:00,0930,3,MOS,0,1,7,2,0,3,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PA341,1,2020-06-19 05:10:00,0510,3,MOS,0,0,6,1,X,3,0,99,"HOBO LIGHT ON, BATTERIES CHANGED"
SA024,1,2020,PA342,1,2020-06-18 10:03:00,1003,3,MOS,0,0,7,7,0,1,0,99,"UNKN-> MAYBE PISI OR EVGR?"
SA024,1,2020,PA344,1,2020-06-18 07:20:00,0720,5,MOS,0,0,7,2,0,0,0,99,"HOBO LIGHT ON, BATTERIES CHANGED. PLANE HEARD DURING PC"
SA024,1,2020,PA345,1,2020-06-18 05:59:00,0559,5,MOS,2,0,7,1,0,0,0,99,"HOBO LIGHT ON, BATTERY CHANGE"
SA024,1,2020,PA347,1,2020-06-27 07:50:00,0750,2,MGB,2,0,0,0,X,0,0,99,""
SA024,1,2020,PA348,1,2020-06-24 10:09:00,1009,4,MOS,2,1,7,1,X,1,0,99,"HOBO BATTERY CHANGED, PLANE AT 7 MINUTES"
SA024,1,2020,PA349,1,2020-06-24 09:45:00,0945,3,MOS,2,1,7,1,0,1,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PA350,1,2020-06-19 05:45:00,0545,3,MOS,0,0,6,0,1,0,0,99,"HOBO LIGHT ON, BATT CHANGED"
SA024,1,2020,PA351,1,2020-06-19 07:32:00,0732,3,MOS,0,0,7,1,1,0,0,99,"HOBO LIGHT ON, BATT CHANGED"
SA024,1,2020,PA352,1,2020-06-22 05:41:00,0541,4,MOS,0,1,7,1,0,1,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PA353,1,2020-06-19 09:57:00,0957,3,MOS,0,0,7,1,1,0,0,99,"HOBO LIGHT ON, BATTERIES CHANGED"
SA024,1,2020,PA354,1,2020-06-19 06:25:00,0625,3,MOS,0,0,7,1,0,0,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PB008,1,2020-06-17 05:30:00,0530,6,MGB,3,0,6,1,X,3,0,99,"high stream noise!"
SA024,1,2020,PB014,1,2020-06-23 06:15:00,0615,7,MOS,1,1,7,1,0,1,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PB022,1,2020-06-23 09:01:00,0901,7,MOS,0,0,7,1,0,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PB055,1,2020-06-18 05:55:00,0555,6,MGB,0,0,0,0,X,3,0,99,"NO ACCI PHENOLOGY LISTED"
SA024,1,2020,PB067,1,2020-06-18 10:14:00,1014,13,MGB,0,1,6,1,1,1,0,99,""
SA024,1,2020,PB201,1,2020-06-27 07:28:00,0728,2,MGB,3,2,6,1,1,1,0,99,""
SA024,1,2020,PB202,1,2020-06-27 06:20:00,0620,2,MGB,3,0,6,1,0,1,0,99,""
SA024,1,2020,PB206,1,2020-06-26 05:30:00,0530,1,MGB,0,0,6,0,X,1,0,99,"NO ACCI REPRO PHENOLOGY LISTED"
SA024,1,2020,PB216,1,2020-06-19 08:25:00,0825,16,MGB,0,0,6,1,X,0,0,99,"COULDN’T FIND FLAGGING OR HOBO"
SA024,1,2020,PB225,1,2020-06-20 08:08:00,0808,12,MOS,2,1,5,1,X,0,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PB242,1,2020-06-20 09:33:00,0933,15,MGB,2,0,6,1,X,3,0,99,""
SA024,1,2020,PB244,1,2020-06-20 08:41:00,0841,15,MGB,3,0,6,1,1,1,0,99,""
SA024,1,2020,PB251,1,2020-06-20 06:15:00,0615,15,MGB,3,0,6,1,1,2,0,99,""
SA024,1,2020,PB264,1,2020-06-20 09:37:00,0937,12,MOS,2,2,6,1,0,0,0,99,"HOBO LIGHT ON, BATTERY CHANGED"
SA024,1,2020,PB271,1,2020-06-08 05:39:00,0539,17,MOS,0,0,0,0,X,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PB278,1,2020-06-26 09:18:00,0918,17,MOS,0,0,0,0,0,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PB302,1,2020-06-24 08:57:00,0857,11,MOS,0,0,7,1,0,1,0,99,"HOBO CHEWED ON/BROKEN. COLLECTED"
SA024,1,2020,PB316,1,2020-06-20 05:54:00,0554,12,MOS,1,1,6,1,0,0,0,99,"HOBO MISSING, ACCI HERBIVOY, POINT COUNT TREE LAYING DOWN"
SA024,1,2020,PB325,1,2020-06-27 06:21:00,0621,4,MOS,2,0,6,1,0,3,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PB326,1,2020-06-27 10:00:00,1000,4,MOS,2,3,7,1,X,3,0,99,"HOBO BATTERY CHANGED, ACCI HERBIVORY"
SA024,1,2020,PB331,1,2020-06-19 10:23:00,1023,16,MGB,0,0,6,1,X,3,0,99,""
SA024,1,2020,PB333,1,2020-06-19 10:00:00,1000,1,MGB,0,0,0,0,X,2,0,99,"NO ACCI NOTES LISTED, 3 HEWA COUNTERSINGING!"
SA024,1,2020,PB335,1,2020-06-27 05:41:00,0541,4,MOS,0,0,7,1,1,0,0,99,"HOBO BATTERY CHANGED"
SA024,1,2020,PB337,1,2020-06-27 08:49:00,0849,2,MGB,2,1,6,1,X,1,0,99,"HOBO BATTERY NOT REPLACED"
SA024,1,2020,PB343,1,2020-06-18 09:23:00,0923,3,MOS,0,0,7,1,X,1,0,99,"ACCI HERBIVORY"
SA024,1,2020,PB346,1,2020-06-18 05:30:00,0530,5,MOS,1,0,7,1,0,1,0,99,"HOBO LIGHT ON, BATTERIES CHANGED"
SA024,1,2020,PB356,1,2020-06-19 07:56:00,0756,3,MOS,0,0,7,1,X,0,0,99,"HOBO LIGHT ON, BATTERIES CHANGED"
SA024,1,2020,PB357,1,2020-06-19 08:28:00,0828,1,MOS,0,0,6,1,0,0,0,99,"HOBO LIGHT ON, BATT CHANGED"
SA024,1,2020,PC001,1,2020-06-26 08:05:00,0805,1,MGB,0,0,6,1,X,1,0,99,""
SA024,1,2020,PC004,1,2020-06-26 10:19:00,1019,1,MGB,0,1,6,1,0,1,0,99,"RHMA PAST FLOWERING"
SA024,1,2020,PC007,1,2020-06-18 08:40:00,0840,5,MOS,0,0,7,0,1,0,0,99,"NO HOBO-PC SITE"
SA024,1,2020,PC008,1,2020-06-27 08:14:00,0814,4,MOS,1,0,7,1,1,1,0,99,"NO HOBO CHANGE- PC SITE"
SA024,1,2020,PC011,1,2020-06-18 08:22:00,0822,13,MGB,0,0,6,1,X,2,0,99,""
SA024,1,2020,PC012,1,2020-06-18 07:45:00,0745,13,MGB,0,0,6,1,X,0,0,99,""
SA024,1,2020,PC014,1,2020-06-17 09:21:00,0921,11,MOS,3,0,0,0,1,0,0,99,"RHMA HAS WITCHES BROOM"
SA024,1,2020,PC015,1,2020-06-17 05:15:00,0515,11,MOS,3,0,7,1,X,1,0,99,"USE HANKYU DATASHEET, HOBO LIGHT ON, BATTERIES CHANGED"
SA024,1,2020,PC016,1,2020-06-20 06:21:00,0621,12,MOS,1,0,6,1,X,0,0,99,"NO HOBO CHANGE, PC SITE"
SA024,1,2021,PA002,1,2021-05-22 05:18:00,0518,5,NCF,2,0,7,1,0,1,0,99,""
SA024,1,2021,PA002,2,2021-06-08 08:31:00,0831,5,BTD,4,1,7,6,1,0,0,99,""
SA024,1,2021,PA002,3,2021-06-23 05:11:00,0511,5,CMP,1,0,7,1,0,0,1,99,""
SA024,1,2021,PA003,1,2021-05-22 05:56:00,0556,5,NCF,2,1,7,1,X,2,0,99,""
SA024,1,2021,PA003,2,2021-06-08 08:09:00,0809,5,BTD,2,1,7,6,1,1,0,99,""
SA024,1,2021,PA003,3,2021-06-23 05:47:00,0547,5,CMP,0,0,7,1,X,1,0,99,""
SA024,1,2021,PA004,1,2021-05-22 06:50:00,0650,5,NCF,2,0,7,1,0,0,0,99,""
SA024,1,2021,PA004,2,2021-06-08 07:37:00,0737,5,BTD,2,1,7,6,1,0,0,99,""
SA024,1,2021,PA004,3,2021-06-23 06:30:00,0630,5,CMP,0,0,7,1,0,0,0,99,""
SA024,1,2021,PA005,1,2021-05-22 08:00:00,0800,5,NCF,2,0,6,1,0,1,0,99,""
SA024,1,2021,PA005,2,2021-06-08 06:35:00,0635,5,BTD,2,0,7,6,1,0,0,99,""
